"year","month_name","month_number","country","max_emails_opened","total_customers","total_emails_sent_per_country"
"2021","September","9","Tuvalu","1","589","1642"
"2021","September","9","Uganda","282","1942","2571"
"2021","September","9","Ukraine","23","960","1948"
"2021","September","9","United Kingdom","196","529","2107"
"2021","September","9","United States of America","144","573","2366"
"2021","September","9","Uzbekistan","74","735","414"
"2021","September","9","Vanuatu","336","177","928"
"2021","September","9","Vietnam","10","640","1469"
"2021","September","9","Virgin Islands, U.S.","18","256","1181"
"2021","September","9","Wallis and Futuna","30","70","2333"
"2021","September","9","Zimbabwe","366","1519","2916"
"2021","October","10","Afghanistan","55","508","381"
"2021","October","10","Albania","10","843","1019"
"2021","October","10","Algeria","14","998","2313"
"2021","October","10","American Samoa","4","181","2483"
"2021","October","10","Anguilla","23","624","285"
"2021","October","10","Antarctica (the territory South of 60 deg S)","29","700","384"
"2021","October","10","Argentina","10","460","266"
"2021","October","10","Armenia","1","119","1177"
"2021","October","10","Aruba","93","142","2267"
"2021","October","10","Australia","256","821","3042"
"2021","October","10","Austria","31","1000","325"
"2021","October","10","Azerbaijan","7","884","292"
"2021","October","10","Bahamas","90","93","1398"
"2021","October","10","Bangladesh","500","1988","3904"
"2021","October","10","Barbados","347","1993","1518"
"2021","October","10","Belize","11","924","2343"
"2021","October","10","Benin","209","757","481"
"2021","October","10","Bermuda","56","209","1142"
"2021","October","10","Botswana","272","522","1313"
"2021","October","10","Bouvet Island (Bouvetoya)","17","491","623"
"2021","October","10","Brazil","34","435","1281"
"2021","October","10","British Indian Ocean Territory (Chagos Archipelago)","160","975","1161"
"2021","October","10","Brunei Darussalam","230","320","2273"
"2021","October","10","Burkina Faso","104","112","958"
"2021","October","10","Burundi","148","325","2729"
"2021","October","10","Cambodia","45","335","1839"
"2021","October","10","Cameroon","125","530","1532"
"2021","October","10","Canada","25","152","1122"
"2021","October","10","Cape Verde","2","850","1376"
"2021","October","10","Christmas Island","38","872","3921"
"2021","October","10","Cocos (Keeling) Islands","58","1375","1582"
"2021","October","10","Colombia","20","847","1108"
"2021","October","10","Comoros","128","972","1219"
"2021","October","10","Congo","213","120","1105"
"2021","October","10","Cook Islands","88","92","977"
"2021","October","10","Democratic People's Republic of Korea","128","46","925"
"2021","October","10","Denmark","232","960","1836"
"2021","October","10","Djibouti","2","402","1551"
"2021","October","10","Dominica","366","1312","2223"
"2021","October","10","Ecuador","25","326","3083"
"2021","October","10","Equatorial Guinea","19","857","900"
"2021","October","10","Eritrea","1","21","1791"
"2021","October","10","Estonia","50","701","1903"
"2021","October","10","Ethiopia","25","794","545"
"2021","October","10","Falkland Islands (Malvinas)","14","1258","1165"
"2021","October","10","Faroe Islands","56","531","716"
"2021","October","10","Finland","3","330","1319"
"2021","October","10","French Guiana","25","251","2095"
"2021","October","10","French Polynesia","130","932","2604"
"2021","October","10","Gabon","76","1286","2478"
"2021","October","10","Gambia","13","758","1560"
"2021","October","10","Georgia","68","400","1617"
"2021","October","10","Ghana","111","798","918"
"2021","October","10","Gibraltar","62","55","769"
"2021","October","10","Greece","98","664","2173"
"2021","October","10","Grenada","88","222","1781"
"2021","October","10","Guadeloupe","55","755","2552"
"2021","October","10","Guatemala","482","813","3087"
"2021","October","10","Guernsey","20","1353","1428"
"2021","October","10","Guyana","500","1068","1531"
"2021","October","10","Haiti","28","598","1453"
"2021","October","10","Honduras","14","541","591"
"2021","October","10","Hong Kong","20","148","1350"
"2021","October","10","Hungary","360","497","1878"
"2021","October","10","India","18","1281","966"
"2021","October","10","Iran","3","336","1636"
"2021","October","10","Iraq","43","255","364"
"2021","October","10","Ireland","34","356","1846"
"2021","October","10","Isle of Man","500","1522","1830"
"2021","October","10","Israel","155","1102","3052"
"2021","October","10","Jordan","1","167","1158"
"2021","October","10","Kenya","43","842","1270"
"2021","October","10","Kiribati","11","461","1764"
"2021","October","10","Kuwait","17","996","228"
"2021","October","10","Kyrgyz Republic","7","1001","906"
"2021","October","10","Lebanon","374","1053","462"
"2021","October","10","Lesotho","1","631","651"
"2021","October","10","Liberia","38","914","1378"
"2021","October","10","Lithuania","50","513","1918"
"2021","October","10","Luxembourg","78","507","920"
"2021","October","10","Macao","53","976","277"
"2021","October","10","Macedonia","73","485","1195"
"2021","October","10","Madagascar","30","606","716"
"2021","October","10","Malawi","34","4","2198"
"2021","October","10","Malaysia","4","126","588"
"2021","October","10","Mali","491","207","672"
"2021","October","10","Marshall Islands","12","802","482"
"2021","October","10","Martinique","31","1273","756"
"2021","October","10","Mauritius","81","540","841"
"2021","October","10","Micronesia","26","211","1833"
"2021","October","10","Moldova","251","744","1294"
"2021","October","10","Montenegro","17","877","2071"
"2021","October","10","Montserrat","62","665","578"
"2021","October","10","Morocco","114","793","299"
"2021","October","10","Namibia","23","929","657"
"2021","October","10","Nauru","89","1329","584"
"2021","October","10","Netherlands","56","629","2093"
"2021","October","10","Netherlands Antilles","14","166","2346"
"2021","October","10","New Zealand","203","1910","2430"
"2021","October","10","Nicaragua","56","245","999"
"2021","October","10","Nigeria","15","2022","990"
"2021","October","10","Niue","260","216","982"
"2021","October","10","Norfolk Island","205","1132","3395"
"2021","October","10","Northern Mariana Islands","55","149","1655"
"2021","October","10","Norway","165","2111","2571"
"2021","October","10","Pakistan","113","1415","1993"
"2021","October","10","Palestinian Territory","156","306","1723"
"2021","October","10","Panama","500","1369","5117"
"2021","October","10","Papua New Guinea","110","1422","823"
"2021","October","10","Paraguay","87","1268","2028"
"2021","October","10","Philippines","23","1852","2028"
"2021","October","10","Pitcairn Islands","214","973","3648"
"2021","October","10","Poland","207","2346","1620"
"2021","October","10","Portugal","1","135","398"
"2021","October","10","Republic of Korea","25","727","2589"
"2021","October","10","Romania","1","644","1062"
"2021","October","10","Russian Federation","103","1058","2566"
"2021","October","10","Rwanda","97","249","2364"
"2021","October","10","Saint Helena","43","885","721"
"2021","October","10","Saint Kitts and Nevis","3","402","1206"
"2021","October","10","Saint Vincent and the Grenadines","14","848","1449"
"2021","October","10","San Marino","34","321","956"
"2021","October","10","Sao Tome and Principe","9","500","1049"
"2021","October","10","Senegal","11","1116","1145"
"2021","October","10","Serbia","40","462","1277"
"2021","October","10","Seychelles","46","844","1892"
"2021","October","10","Singapore","100","373","1580"
"2021","October","10","Slovakia (Slovak Republic)","1","159","271"
"2021","October","10","Solomon Islands","17","571","210"
"2021","October","10","Somalia","15","248","1109"
"2021","October","10","South Africa","158","1385","2447"
"2021","October","10","South Georgia and the South Sandwich Islands","1","358","375"
"2021","October","10","Spain","1","995","831"
"2021","October","10","Swaziland","2","997","1000"
"2021","October","10","Switzerland","34","88","1438"
"2021","October","10","Syrian Arab Republic","439","1233","2726"
"2021","October","10","Taiwan","2","366","1054"
"2021","October","10","Tanzania","52","996","1232"
"2021","October","10","Timor-Leste","174","769","801"
"2021","October","10","Togo","154","2346","2232"
"2021","October","10","Tokelau","1","938","1757"
"2021","October","10","Tonga","48","1105","556"
"2021","October","10","Tunisia","500","676","2004"
"2021","October","10","Turkey","2","297","463"
"2021","October","10","Turkmenistan","73","1196","637"
"2021","October","10","Tuvalu","154","387","1642"
"2021","October","10","Uganda","4","265","2571"
"2021","October","10","Ukraine","187","394","1948"
"2021","October","10","United Kingdom","34","529","2107"
"2021","October","10","United States Minor Outlying Islands","14","881","1620"
"2021","October","10","United States of America","71","1605","2366"
"2021","October","10","Uruguay","72","671","1130"
"2021","October","10","Uzbekistan","147","735","414"
"2021","October","10","Venezuela","500","298","1318"
"2021","October","10","Virgin Islands, British","12","172","1316"
"2021","October","10","Wallis and Futuna","122","805","2333"
"2021","October","10","Western Sahara","136","805","1052"
"2021","October","10","Yemen","43","208","523"
"2021","October","10","Zambia","10","59","1442"
"2021","October","10","Zimbabwe","177","767","2916"
"2021","November","11","Afghanistan","2","554","381"
"2021","November","11","Albania","129","338","1019"
"2021","November","11","Andorra","106","886","394"
"2021","November","11","Angola","22","319","1225"
"2021","November","11","Armenia","9","1114","1177"
"2021","November","11","Bahamas","10","441","1398"
"2021","November","11","Bahrain","1","202","632"
"2021","November","11","Bangladesh","41","923","3904"
"2021","November","11","Belgium","12","192","974"
"2021","November","11","Belize","2","924","2343"
"2021","November","11","Bolivia","31","440","772"
"2021","November","11","Brunei Darussalam","2","781","2273"
"2021","November","11","Burundi","53","684","2729"
"2021","November","11","Cameroon","21","689","1532"
"2021","November","11","Canada","59","152","1122"
"2021","November","11","Cape Verde","342","409","1376"
"2021","November","11","Christmas Island","104","1","3921"
"2021","November","11","Cocos (Keeling) Islands","24","483","1582"
"2021","November","11","Colombia","1","40","1108"
"2021","November","11","Cuba","8","722","2350"
"2021","November","11","Czech Republic","204","969","1630"
"2021","November","11","Denmark","27","1485","1836"
"2021","November","11","Djibouti","2","268","1551"
"2021","November","11","Ecuador","169","1839","3083"
"2021","November","11","Egypt","26","156","63"
"2021","November","11","Equatorial Guinea","168","704","900"
"2021","November","11","Estonia","32","339","1903"
"2021","November","11","Falkland Islands (Malvinas)","17","203","1165"
"2021","November","11","Faroe Islands","17","173","716"
"2021","November","11","French Guiana","6","238","2095"
"2021","November","11","French Polynesia","221","993","2604"
"2021","November","11","Gabon","40","934","2478"
"2021","November","11","Gambia","2","408","1560"
"2021","November","11","Georgia","47","164","1617"
"2021","November","11","Germany","32","811","585"
"2021","November","11","Greece","1","664","2173"
"2021","November","11","Greenland","1","266","789"
"2021","November","11","Guadeloupe","203","1281","2552"
"2021","November","11","Guam","35","827","1906"
"2021","November","11","Guatemala","5","1429","3087"
"2021","November","11","Guernsey","50","758","1428"
"2021","November","11","Guinea","6","917","509"
"2021","November","11","Haiti","259","143","1453"
"2021","November","11","Heard Island and McDonald Islands","169","169","346"
"2021","November","11","Holy See (Vatican City State)","59","310","1266"
"2021","November","11","Hong Kong","241","506","1350"
"2021","November","11","Hungary","398","58","1878"
"2021","November","11","Indonesia","109","519","665"
"2021","November","11","Iran","63","107","1636"
"2021","November","11","Israel","51","1217","3052"
"2021","November","11","Italy","20","81","698"
"2021","November","11","Jamaica","3","905","1874"
"2021","November","11","Japan","78","150","299"
"2021","November","11","Jordan","9","1049","1158"
"2021","November","11","Kiribati","90","1423","1764"
"2021","November","11","Kuwait","39","939","228"
"2021","November","11","Lao People's Democratic Republic","7","496","697"
"2021","November","11","Lebanon","21","1053","462"
"2021","November","11","Lesotho","89","50","651"
"2021","November","11","Libyan Arab Jamahiriya","83","1514","1993"
"2021","November","11","Macedonia","84","485","1195"
"2021","November","11","Malawi","47","922","2198"
"2021","November","11","Malaysia","6","219","588"
"2021","November","11","Mauritania","39","98","1304"
"2021","November","11","Mayotte","2","311","430"
"2021","November","11","Moldova","15","75","1294"
"2021","November","11","Mongolia","492","23","1904"
"2021","November","11","Montserrat","18","665","578"
"2021","November","11","Morocco","16","308","299"
"2021","November","11","Mozambique","1","812","93"
"2021","November","11","New Caledonia","51","262","340"
"2021","November","11","Nicaragua","165","104","999"
"2021","November","11","Niger","109","1498","1432"
"2021","November","11","Northern Mariana Islands","7","263","1655"
"2021","November","11","Pakistan","70","884","1993"
"2021","November","11","Palestinian Territory","31","306","1723"
"2021","November","11","Panama","6","780","5117"
"2021","November","11","Papua New Guinea","15","796","823"
"2021","November","11","Paraguay","35","708","2028"
"2021","November","11","Pitcairn Islands","7","230","3648"
"2021","November","11","Poland","22","600","1620"
"2021","November","11","Rwanda","15","937","2364"
"2021","November","11","Saint Barthelemy","67","68","2228"
"2021","November","11","Saint Pierre and Miquelon","1","484","770"
"2021","November","11","Senegal","49","495","1145"
"2021","November","11","Seychelles","31","1134","1892"
"2021","November","11","Sierra Leone","38","34","1427"
"2021","November","11","Somalia","13","835","1109"
"2021","November","11","South Africa","249","1175","2447"
"2021","November","11","South Georgia and the South Sandwich Islands","19","1700","375"
"2021","November","11","Spain","10","950","831"
"2021","November","11","Sri Lanka","76","803","949"
"2021","November","11","Sudan","184","1272","1966"
"2021","November","11","Suriname","5","105","2119"
"2021","November","11","Switzerland","318","201","1438"
"2021","November","11","Taiwan","105","620","1054"
"2021","November","11","Tajikistan","114","1030","1365"
"2021","November","11","Togo","7","1196","2232"
"2021","November","11","Tokelau","6","598","1757"
"2021","November","11","Trinidad and Tobago","15","193","688"
"2021","November","11","Tunisia","1","426","2004"
"2021","November","11","Turkey","59","909","463"
"2021","November","11","Turks and Caicos Islands","58","493","659"
"2021","November","11","Tuvalu","24","94","1642"
"2021","November","11","Ukraine","465","705","1948"
"2021","November","11","United Arab Emirates","9","704","839"
"2021","November","11","United States Minor Outlying Islands","97","804","1620"
"2021","November","11","United States of America","72","901","2366"
"2021","November","11","Venezuela","23","689","1318"
"2021","November","11","Vietnam","12","697","1469"
"2021","November","11","Virgin Islands, British","16","306","1316"
"2021","November","11","Wallis and Futuna","26","70","2333"
"2021","November","11","Zimbabwe","248","206","2916"
"2021","December","12","Afghanistan","85","554","381"
"2021","December","12","Albania","2","736","1019"
"2021","December","12","Algeria","32","632","2313"
"2021","December","12","American Samoa","23","703","2483"
"2021","December","12","Angola","173","1370","1225"
"2021","December","12","Antigua and Barbuda","72","1195","435"
"2021","December","12","Armenia","179","119","1177"
"2021","December","12","Australia","51","1206","3042"
"2021","December","12","Azerbaijan","14","392","292"
"2021","December","12","Bahamas","95","843","1398"
"2021","December","12","Bahrain","32","202","632"
"2021","December","12","Bangladesh","211","2159","3904"
"2021","December","12","Barbados","216","1661","1518"
"2021","December","12","Belgium","500","786","974"
"2021","December","12","Belize","59","1581","2343"
"2021","December","12","Bermuda","32","133","1142"
"2021","December","12","Bhutan","66","573","1076"
"2021","December","12","Bolivia","31","514","772"
"2021","December","12","Botswana","141","522","1313"
"2021","December","12","Brazil","20","870","1281"
"2021","December","12","British Indian Ocean Territory (Chagos Archipelago)","60","975","1161"
"2021","December","12","Brunei Darussalam","66","1731","2273"
"2021","December","12","Bulgaria","62","709","1075"
"2021","December","12","Burkina Faso","12","894","958"
"2021","December","12","Burundi","500","53","2729"
"2021","December","12","Cambodia","3","371","1839"
"2021","December","12","Cameroon","1","367","1532"
"2021","December","12","Canada","59","522","1122"
"2021","December","12","Cape Verde","16","251","1376"
"2021","December","12","Christmas Island","123","1103","3921"
"2021","December","12","Cocos (Keeling) Islands","39","1660","1582"
"2021","December","12","Comoros","5","1215","1219"
"2021","December","12","Cook Islands","28","824","977"
"2021","December","12","Cuba","376","486","2350"
"2021","December","12","Democratic People's Republic of Korea","156","687","925"
"2021","December","12","Denmark","283","1398","1836"
"2021","December","12","Djibouti","500","1172","1551"
"2021","December","12","Dominican Republic","1","198","98"
"2021","December","12","Ecuador","39","946","3083"
"2021","December","12","Egypt","12","156","63"
"2021","December","12","Estonia","202","1112","1903"
"2021","December","12","Falkland Islands (Malvinas)","47","679","1165"
"2021","December","12","France","11","1102","1051"
"2021","December","12","French Guiana","217","442","2095"
"2021","December","12","French Polynesia","500","932","2604"
"2021","December","12","French Southern Territories","80","353","1137"
"2021","December","12","Gambia","4","2179","1560"
"2021","December","12","Georgia","191","398","1617"
"2021","December","12","Germany","80","925","585"
"2021","December","12","Gibraltar","181","334","769"
"2021","December","12","Guadeloupe","64","954","2552"
"2021","December","12","Guam","90","242","1906"
"2021","December","12","Guatemala","113","1367","3087"
"2021","December","12","Guernsey","66","114","1428"
"2021","December","12","Guyana","8","446","1531"
"2021","December","12","Heard Island and McDonald Islands","13","169","346"
"2021","December","12","Holy See (Vatican City State)","500","584","1266"
"2021","December","12","Hong Kong","203","1330","1350"
"2021","December","12","Hungary","29","638","1878"
"2021","December","12","India","22","584","966"
"2021","December","12","Indonesia","172","824","665"
"2021","December","12","Ireland","102","1407","1846"
"2021","December","12","Isle of Man","18","572","1830"
"2021","December","12","Israel","130","643","3052"
"2021","December","12","Italy","81","372","698"
"2021","December","12","Jamaica","33","476","1874"
"2021","December","12","Jersey","129","374","1330"
"2021","December","12","Jordan","24","882","1158"
"2021","December","12","Kenya","94","842","1270"
"2021","December","12","Kuwait","9","981","228"
"2021","December","12","Kyrgyz Republic","23","820","906"
"2021","December","12","Lao People's Democratic Republic","1","583","697"
"2021","December","12","Lebanon","23","883","462"
"2021","December","12","Liberia","69","710","1378"
"2021","December","12","Libyan Arab Jamahiriya","151","808","1993"
"2021","December","12","Liechtenstein","73","37","841"
"2021","December","12","Lithuania","229","706","1918"
"2021","December","12","Luxembourg","21","507","920"
"2021","December","12","Malawi","93","1056","2198"
"2021","December","12","Malaysia","18","479","588"
"2021","December","12","Mali","38","11","672"
"2021","December","12","Malta","91","2474","720"
"2021","December","12","Mauritania","90","350","1304"
"2021","December","12","Mexico","6","278","782"
"2021","December","12","Micronesia","74","180","1833"
"2021","December","12","Moldova","60","75","1294"
"2021","December","12","Montenegro","1","102","2071"
"2021","December","12","Montserrat","69","798","578"
"2021","December","12","Morocco","74","793","299"
"2021","December","12","Myanmar","36","783","729"
"2021","December","12","Namibia","89","481","657"
"2021","December","12","Nauru","27","642","584"
"2021","December","12","Nepal","3","718","199"
"2021","December","12","Netherlands","41","1087","2093"
"2021","December","12","Netherlands Antilles","22","903","2346"
"2021","December","12","Nicaragua","201","271","999"
"2021","December","12","Niger","458","627","1432"
"2021","December","12","Nigeria","48","1207","990"
"2021","December","12","Norfolk Island","14","991","3395"
"2021","December","12","Northern Mariana Islands","62","29","1655"
"2021","December","12","Norway","16","806","2571"
"2021","December","12","Pakistan","15","739","1993"
"2021","December","12","Palau","57","66","1162"
"2021","December","12","Palestinian Territory","8","517","1723"
"2021","December","12","Panama","87","1548","5117"
"2021","December","12","Papua New Guinea","82","1551","823"
"2021","December","12","Peru","283","547","581"
"2021","December","12","Pitcairn Islands","93","958","3648"
"2021","December","12","Poland","113","1387","1620"
"2021","December","12","Portugal","25","3","398"
"2021","December","12","Republic of Korea","380","65","2589"
"2021","December","12","Romania","2","464","1062"
"2021","December","12","Russian Federation","1","399","2566"
"2021","December","12","Saint Barthelemy","104","869","2228"
"2021","December","12","Saint Helena","200","1350","721"
"2021","December","12","Saint Kitts and Nevis","20","87","1206"
"2021","December","12","Saint Pierre and Miquelon","24","413","770"
"2021","December","12","Saint Vincent and the Grenadines","178","239","1449"
"2021","December","12","Sao Tome and Principe","25","710","1049"
"2021","December","12","Saudi Arabia","13","807","534"
"2021","December","12","Serbia","26","391","1277"
"2021","December","12","Seychelles","127","1022","1892"
"2021","December","12","Sierra Leone","135","94","1427"
"2021","December","12","Singapore","3","769","1580"
"2021","December","12","Slovakia (Slovak Republic)","26","861","271"
"2021","December","12","Slovenia","101","145","608"
"2021","December","12","South Africa","68","437","2447"
"2021","December","12","Sri Lanka","130","200","949"
"2021","December","12","Sudan","439","492","1966"
"2021","December","12","Switzerland","85","873","1438"
"2021","December","12","Tanzania","11","745","1232"
"2021","December","12","Thailand","6","317","1076"
"2021","December","12","Timor-Leste","9","482","801"
"2021","December","12","Togo","59","1386","2232"
"2021","December","12","Tonga","1","18","556"
"2021","December","12","Trinidad and Tobago","20","808","688"
"2021","December","12","Tunisia","1","365","2004"
"2021","December","12","Tuvalu","204","575","1642"
"2021","December","12","Uganda","418","880","2571"
"2021","December","12","Ukraine","31","668","1948"
"2021","December","12","United Arab Emirates","19","49","839"
"2021","December","12","United Kingdom","214","1167","2107"
"2021","December","12","United States Minor Outlying Islands","41","125","1620"
"2021","December","12","United States of America","303","628","2366"
"2021","December","12","Uzbekistan","99","536","414"
"2021","December","12","Venezuela","84","689","1318"
"2021","December","12","Vietnam","308","1009","1469"
"2021","December","12","Virgin Islands, British","9","1053","1316"
"2021","December","12","Virgin Islands, U.S.","6","375","1181"
"2021","December","12","Wallis and Futuna","41","875","2333"
"2021","December","12","Yemen","29","1031","523"
"2021","December","12","Zambia","37","345","1442"
"2021","December","12","Zimbabwe","138","1245","2916"
"2022","January","1","Christmas Island","208","1","3921"
"2022","January","1","Finland","1","466","1319"
"2022","January","1","French Polynesia","19","174","2604"
"2022","January","1","Macedonia","14","463","1195"
"2022","January","1","United States Minor Outlying Islands","28","2","1620"
"2022","January","1","Virgin Islands, British","84","233","1316"
